collateralAmount,collateralReserve,pool,principalAmount,principalReserve,timestamp,user,type,priceUSDTCollateral,reservePriceETHPrincipal,reservePriceUSDPrincipal,reservePriceETHCollateral,reservePriceUSDCollateral,amountUSDPincipal,amountUSDCollateral,liquidator,amountETHPincipal,amountETHCollateral,amountUSDPrincipal,principalCollateralStability,principalStability,collateralStability
26103855940088239673,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,494339577,USDT,1623461918,0xf2cdaa846306187cb60a79d26d620dc3e4aa7a78,liquidation,432587589213623.0,432587589213623.0,1.0,9011300207675304.0,20.83115750975761,494339577.0,5.437735346999999e+20,,,,,,,
408737419267544542200,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,8166800898,USDC,1621754427,0x25a765945ffff231beedf9d9575852d8574beae1,liquidation,456859532115817.0,457900000000000.0,1.002277434990498,1.0064006255373086e+16,22.02866646727159,8185400256.125535,9.003940281738087e+21,,,,,,,
105338601473095204772,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2815402977954189132398,TUSD,1621577141,0x827e419822915cef1ac701f5b54d5696f67afa44,liquidation,362673079725877.0,363000000000000.0,1.0009014186395364,1.067216e+16,29.426391415835027,2.817940834676324e+21,3.099734918143956e+21,,,,,,,
57323319840625638681,CRV,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,73185936,USDC,1624491187,0x29756456b7516f1ad542aa06aa03d102fff9650b,liquidation,513645923029109.0,512862374327495.0,0.9984745353433486,753000000000000.0,1.4659904152637977,73074293.44126806,8.403543745745827e+19,,,,,,,
7407023005817466550,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,21707565697104543130560,DAI,1621393805,0xcf4045ebc54fde29d986e9bf7dfe548527744982,liquidation,322670000000000.0,324970000000000.0,1.0071280255369264,,,2.186229777973801e+22,,,,,,,,
160388076669576000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,302872168,USDT,1624441631,0xcd9782e02d725dc66a7056ac7b49c0e84a49f333,liquidation,504340000000000.0,504340000000000.0,1.0,,,302872168.0,,,,,,,,
132788599638355175241,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1974257602,USDT,1621793321,0xf41aad88378a5236fe76a7a92e5c87193dc4beec,liquidation,543850000000000.0,543850000000000.0,1.0,8894362917818776.0,16.354441330916202,1974257602.0,2.1716833622000004e+21,,,,,,,
33875571587057700745,XSUSHI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,401068488,USDC,1622599715,0x0a470975e2cc21623d660b81c43075bbbbfc5571,liquidation,387586187207202.0,389467848681899.0,1.0048548207774264,4219905567156961.5,10.887657265507809,403015603.62871337,3.688256131130586e+20,,,,,,,
1754795077086911653116,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,36845220760,USDT,1621428539,0x1d330a44a78e26461d9380ddd0f1636be02e9695,liquidation,399410000000000.0,399410000000000.0,1.0,9225000000000000.0,23.09656743696953,36845220760.0,4.0529742836e+22,,,,,,,
1635940405760079908,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3523498639267974012604,DAI,1619303355,0xfa90f3e98fa254a030493ce6fae2871dd46d1242,liquidation,440690000000000.0,442185066942429.0,1.003392559264855,,,3.535452317221326e+21,,,,,,,,
78901143764577187386,AAVE,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,30966402815,USDT,1621433351,0x7631f81bd9b53a0c24a7fdf73a002356fe4f0ffd,liquidation,427320000000000.0,427320000000000.0,1.0,1.8082917e+17,423.1703875315922,30966402815.0,3.3388627583542005e+22,,,,,,,
943931035257981872130,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,20610423526,USDT,1614078097,0x16182c7f8588f723c53460e2cafe88ece2ab65dd,liquidation,684311525094503.0,684311525094503.0,1.0,1.638565e+16,23.944723125534317,20610423526.0,2.2602167288851346e+22,,,,,,,
3792249999,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1278329347452,USDC,1621427736,0xe2b532765a71caf7c0258290d0e4a3c7de74aa09,liquidation,382952199200853.0,388890000000000.0,1.015505331504919,1.442e+19,37654.83010697352,1298150267756.71,142796529435515.5,,,,,,,
1045214482139520000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1917261872,USDT,1624296537,0xaa2d47dccec3828205801670c6b003d4957f0d75,liquidation,519200000000000.0,519200000000000.0,1.0,,,1917261872.0,,,,,,,,
12848446270985220000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,21325575978,USDT,1624369662,0x5a5a47ca8b02ef30c84ac8373b32409a38d5c41f,liquidation,573800000000000.0,573800000000000.0,1.0,,,21325575978.0,,,,,,,,
368704830399566143,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,971093632531516390664,DAI,1621538436,0x017389d8542b201e4626dde118fd359b972c654d,liquidation,360801843430708.0,361600000000000.0,1.0022121743107038,,,9.732418609186906e+20,,,,,,,,
5704444993148161764,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,11802793289,USDT,1621661564,0x261ad2b342d00bd77cbc01f31a238b00b1801b84,liquidation,460298221137405.0,460298221137405.0,1.0,,,11802793289.0,,,,,,,,
21363330205242925279,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,21900128031651290000000,DAI,1611275344,0x6c07b538fc627ae1465136f14f0f2e6143eeebf5,liquidation,925500000000000.0,929036978116877.0,1.0038216943456262,,,2.198382362711834e+22,,,,,,,,
4886630027612202245473,MANA,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2628397384,USDT,1626686225,0x32cddc0fd91fd496516f2091ced622095f189451,liquidation,533159662415620.0,533159662415620.0,1.0,315450729732352.0,0.5916627831578998,2628397384.0,2.8912371224000007e+21,,,,,,,
1305763766678668500,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3077189369,USDT,1621618069,0x3ed61895bc00f43d6dafb573d942eb672035edc1,liquidation,404130000000000.0,404130000000000.0,1.0,,,3077189369.0,,,,,,,,
1756497435751373286136,XSUSHI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,20115041669,USDT,1621631197,0x74faf5e70f9b7771948c5368f063d034b090ac70,liquidation,444024343375940.0,444024343375940.0,1.0,4219905567156961.5,9.503770750659305,20115041669.0,1.6693348953501974e+22,,,,,,,
822758060455325385,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1644008469,USDT,1621812174,0x5c1d23eba4a1232a87e638612a4cdfe019cf097e,liquidation,476627170705620.0,476627170705620.0,1.0,,,1644008469.0,,,,,,,,
23652612973348901450,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,83399844760666777561709,DAI,1620864399,0x648be328a90eaacc4eabfd38cda1bfa72be11470,liquidation,268179965181684.0,270100000000000.0,1.0071595013334245,,,8.399694606043817e+22,,,,,,,,
67407422769933599997,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1019030907750919675569,DAI,1621811648,0x0379dd3643afb397b1027d60c9102b0515ff5735,liquidation,482070000000000.0,480900000000000.0,0.9975729665816168,7997000000000000.0,16.58887713402618,1.016557685683443e+21,1.1182134542517872e+21,,,,,,,
449888699746501513994,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1502334223715510802417037,DAI,1621185531,0x208b82b04449cd51803fae4b1561450ba13d9510,liquidation,286552127857850.0,285199805453635.0,0.9952807106535052,,,1.4952442738186555e+24,,,,,,,,
4213452062557500000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,8937219350,USDT,1621660492,0xcd7dfae43e08a7f59d42ea2f9c1a1674abd0fc8d,liquidation,449000000000000.0,449000000000000.0,1.0,,,8937219350.0,,,,,,,,
845707034622987523951,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,12948032971,USDT,1621775394,0x8cf3c31a3f08b65e4be9bd6dd690649d6d0dd0ab,liquidation,527940303380577.0,527940303380577.0,1.0,8891220000000000.0,16.841335929586293,12948032971.0,1.4242836268099998e+22,,,,,,,
838213468095066000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1513448236,USDC,1621796829,0x8d958fd7af9a4c525bdf5bf1fa0c9658c94a4ede,liquidation,526299714475590.0,527470000000000.0,1.0022236104109918,,,1516813555.254067,,,,,,,,
338014372764883243669,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1023643623202,USDT,1621389125,0x20eaaa20002c9ae5972b15facac7914974578ea9,liquidation,314482934251371.0,314482934251371.0,1.0,,,1023643623202.0,,,,,,,,
51708150222167904334,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,793852946,USDT,1624402369,0x30281ecffe14a60fca265147d9e1157e4298e779,liquidation,529943516334449.0,529943516334449.0,1.0,8949593861566486.0,16.88782593939383,793852946.0,8.732382406000002e+20,,,,,,,
583762,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,177471462,USDT,1624530703,0xa3a32fde83796532e2d6437fa780a8e9651ccdcf,liquidation,513180000000000.0,513180000000000.0,1.0,1.716148961729878e+19,33441.46228866826,177471462.0,19521854908.557564,,,,,,,
8517439268936591510,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,137916418,USDC,1624514521,0x8915364ab84019b039adea7b0ef7597a1b263766,liquidation,518860671108142.0,522740000000000.0,1.007476629291584,9310764568220766.0,17.944633476142187,138947567.93060914,1.528423258363676e+20,,,,,,,
42465021,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,14179100647,USDC,1621470914,0x573a6a5e4777b1adb0bfe96b5ba1196cd5807289,liquidation,419900000000000.0,419023742552676.0,0.9979131758815812,1.539035552e+19,36652.43038818766,14149511357.792353,1556446226135.4272,,,,,,,
469411968,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,141178751324,USDT,1610348393,0x5db43b176860bdc65fa18f839cface35a309e5c7,liquidation,958988527100304.0,958988527100304.0,1.0,3.1726435e+19,33083.22686188051,141178751324.0,15529662629025.797,,,,,,,
12318209206160365375,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,192050554232284715560,DAI,1624670297,0x945fe774ab906024378d130ca3849dfc8982cfef,liquidation,549871209003254.0,550500000000000.0,1.0011435241315614,9441000000000000.0,17.169475043280784,1.9227016867552903e+20,2.11497185543082e+20,,,,,,,
1095321867699287262547,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,30363421691,USDC,1619388169,0x951e0c73ca3d8d076c95cf055352567edffd9be6,liquidation,452310000000000.0,450698207371299.0,0.9964365310766928,1.3743187406630432e+16,30.3844429851881,30255222581.398853,3.328074483953874e+22,,,,,,,
204556111126183526309,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2915451780434517732,WETH,1614599526,0x47b7cf96f08a00dc7e906f83965f2b77c9574780,liquidation,661728843766418.0,,,1.567854e+16,23.693299978826868,,4.84660930341491e+21,,,,,,,
59252131280273471170,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,120413238235,USDT,1621429031,0x8cf8b4a58900c52e30cb922b0f68ae3eb9603796,liquidation,468641173067511.0,468641173067511.0,1.0,,,120413238234.99998,,,,,,,,
6287576902744836679,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1070697,GUSD,1626743914,0x09a1ddf553dd5cac0ed9da681c9d75442f825805,liquidation,558610000000000.0,446377218623049.0,0.7990856207784484,,,855578.5769106223,,,,,,,,
231850792899903744,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,504709209033804070604,TUSD,1621847215,0xa23b73c1650cf2702f43ec497411bc65098c30e3,liquidation,436330000000000.0,437500000000000.0,1.00268145669562,,,5.060625649217089e+20,,,,,,,,
39494743125561608280,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,85385377795,USDC,1623464589,0x8877889ff4a0fa0415d7572cbc871ede200e2f78,liquidation,437419965181305.0,440520871878909.0,1.0070890835911404,,,85990681875.64986,,,,,,,,
13273093380609717330,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,186132601894888174423,DAI,1626674988,0x9bab26db5790a14f9580433cf7958c6e5d6c7412,liquidation,527798347182772.0,528600000000000.0,1.0015188619318478,8153989397521293.0,15.449062015909718,1.864153116181821e+20,2.050568427800003e+20,,,,,,,
1386942565035141356924,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,31354845201626478964835,TUSD,1621471531,0x8877889ff4a0fa0415d7572cbc871ede200e2f78,liquidation,435200000000000.0,435114185439304.0,0.9998028158072244,1.082037e+16,24.862982536764708,3.134866252178579e+22,3.4483528773964367e+22,,,,,,,
109856231553185389779,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1823930866127113502152,BUSD,1624273364,0xbc8b718bfb350629ebbdbffc97e58cd156c6308d,liquidation,511159835158344.0,513910000000000.0,1.0053802444020352,9385630000000000.0,18.36143874076604,1.8337440599592927e+21,2.0171184659552225e+21,,,,,,,
4354349594874042624,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,13090103496,USDC,1621392938,0x0bf66bed1971055c5df68946d5ad094d0a9901b7,liquidation,314308083304440.0,316804188403321.0,1.007941587351615,,,13194059696.35517,,,,,,,,
15896187830382447088,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,15742810687,USDC,1610336680,0x4396a292512aa418087645b56a3a76333bd10e28,liquidation,944222061787031.0,960879846909984.0,1.0176418088467734,,,16020542343.850994,,,,,,,,
85620838651066946667,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1258945951,USDC,1624695261,0xd092571c61ac882edac7f0e324b8092c0c436a72,liquidation,574350000000000.0,577750000000000.0,1.0059197353530078,9344589916596254.0,16.269852731951342,1266398577.8536608,1.3930384356390265e+21,,,,,,,
923534698446265985769,CRV,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1396995629108718901487,DAI,1621654931,0x231dc6af3c66741f6cf618884b953df0e83c1a2a,liquidation,426664147756281.0,426700000000000.0,1.0000840291922992,742270692519821.0,1.739707206296182,1.3971130175230784e+21,1.6066799701515405e+21,,,,,,,
56221572266513640000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,84942500380,USDT,1616624620,0x50ed6500e5e0e4ca1cf8f7006c4a4ebc469c82e1,liquidation,630360000000000.0,630360000000000.0,1.0,,,84942500380.0,,,,,,,,
3155188850081100000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,4711195400,USDT,1616647417,0xc65ee4f20226ff0f7aa546a368036e640c57d3be,liquidation,637830000000000.0,637830000000000.0,1.0,,,4711195400.0,,,,,,,,
8524804567716179249,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,11962065865,USDT,1614297184,0x0491035e56a15d1da5843e77be37d7766b4b18b7,liquidation,678717337347066.0,678717337347066.0,1.0,,,11962065865.0,,,,,,,,
26920675,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,7501193934,USDC,1624694718,0xbc0d3ef575a1c0de15b081f97d44ff33e99dbb05,liquidation,568332144573764.0,571280000000000.0,1.0051868532413326,1.751e+19,30809.448607085375,7540101526.070433,829411152880.5482,,,,,,,
365776314360278172,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,792967140809078680349,BUSD,1621851971,0x0bf66bed1971055c5df68946d5ad094d0a9901b7,liquidation,441164992387780.0,439310000000000.0,0.9957952411914192,,,7.896329052388466e+20,,,,,,,,
800336942388570623344,AAVE,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,227425416114,USDC,1619164788,0xe84f67eca9ed5c69c0915b13533eb09b63f0edb1,liquidation,463100000000000.0,469500000000000.0,1.0138199093068452,1.4675551e+17,316.8980997624703,230568414738.767,2.5362525621264367e+23,,,,,,,
974169584104237988,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2171753930,USDT,1621726503,0x8234286346fc0242cbc824493edece0b6cbca6a1,liquidation,427203350929242.0,427203350929242.0,1.0,,,2171753930.0,,,,,,,,
755078915605182265993,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,15769707630,USDT,1621631449,0x1d330a44a78e26461d9380ddd0f1636be02e9695,liquidation,453242922397850.0,453242922397850.0,1.0,1.04125e+16,22.973331706788485,15769707630.0,1.7346678393000002e+22,,,,,,,
28931092556,USDC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,19227286549164480000000,CRV,1610848819,0x027fca5dce8baa10e93ca93d0f2150e7ca4d4107,liquidation,807340000000000.0,779000000000000.0,0.9648970693883618,803894878244591.0,0.9957327498260844,1.8552352443579077e+22,28807636346.25884,,,,,,,
1122841710190730863,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1917010298320231629031,BUSD,1624691518,0x2849caae6492d0fc08aee3eeb90ff75f6416b339,liquidation,556060000000000.0,557833757211183.0,1.0031898665812735,,,1.9231253054068008e+21,,,,,,,,
449056691310438819561,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,6678193617,USDT,1621786977,0x69a5f4847712a2fbc0063640c3299c26b2280cf5,liquidation,548759886817011.0,548759886817011.0,1.0,8977034144583954.0,16.358765209049306,6678193617.0,7.3460129787e+21,,,,,,,
2108279551207175823,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,4230080353523700688143,DAI,1624184734,0xcd5388e76038b9cf94690eb229c4c5c231bc8116,liquidation,471957336323123.0,474668355931203.0,1.005744204824107,,,4.254378801496772e+21,,,,,,,,
6165125262885443779,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,19265798086,USDC,1621222240,0x5980ba87d0755c610a8910643920fc3010cb7876,liquidation,302300000000000.0,304765358964362.0,1.0081553389492623,,,19422917199.51938,,,,,,,,
3414737112865480500,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,5638522433,USDC,1626751313,0x5daf04975aa44545b5aecfd66be15f4cc6ed8406,liquidation,577210000000000.0,576770000000000.0,0.9992377124443445,,,5634224257.517038,,,,,,,,
1008815747278973341506,XSUSHI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,6555802800280014286816,DAI,1621788091,0x80658e3657882cfa73fff0eb20c92aa5e948230c,liquidation,566833701101973.0,565111271931500.0,0.9969613148139844,4219905567156961.5,7.444697728722033,6.535881779428363e+21,7.510328302466792e+21,,,,,,,
8488652883148200000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,22283438030,USDT,1621423419,0x8e438c48f5a52b1b118d5fee3f791939081e5e8f,liquidation,362800000000000.0,362800000000000.0,1.0,,,22283438030.0,,,,,,,,
383561659273458888084,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,9737916614750924439552,DAI,1615579823,0x853bcc31138392dfad817dda3cbea82b198cd5f2,liquidation,572792794186390.0,574972500000000.0,1.0038054002000951,1.6082294191538132e+16,28.07698412893243,9.774973284585207e+21,1.0769254619887893e+22,,,,,,,
208577757518168484,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,414354067188078370318,DAI,1624196068,0x92ef2c5638dcf97b17498dba99d6e6485135b4ea,liquidation,481755570716527.0,479410000000000.0,0.9951312016734164,,,4.123366607991399e+20,,,,,,,,
584966739869967000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1001890409,USDT,1624691368,0xa02414400365c371427f4320557b84d3d1900746,liquidation,556060000000000.0,556060000000000.0,1.0,,,1001890409.0,,,,,,,,
787265537276638633,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1736906203,USDT,1621726916,0x37aba65fea61ca66cfb421e8a90785c78be31ed1,liquidation,431673685587170.0,431673685587170.0,1.0,,,1736906202.9999998,,,,,,,,
596330219468684864,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1067183175525439592191,DAI,1621794159,0xd64483cf4d99fa45a10e26bb8b9f680b806690af,liquidation,531508842864173.0,532180000000000.0,1.0012627393595377,,,1.068530749725012e+21,,,,,,,,
157050217049483955823,AAVE,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,47536883363,USDT,1621631200,0x628b9fce86229bdca8afb03ab9bcb88ec3f56be4,liquidation,448710000000000.0,448710000000000.0,1.0,1.494e+17,332.9544694791736,47536883363.0,5.22905716993e+22,,,,,,,
2541901416171919646,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,6339384665097710129115,SUSD,1621494400,0x5980ba87d0755c610a8910643920fc3010cb7876,liquidation,373805000000000.0,381875942143194.0,1.0215913167111037,,,6.476260327155347e+21,,,,,,,,
265294233404382005036,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3850325940,USDT,1624363761,0x2b20b944b96d11f5ecf5408c116fd0f13784b7cb,liquidation,541802390586028.0,541802390586028.0,1.0,8649744659969046.0,15.964759126686854,3850325940.0,4.235358534e+21,,,,,,,
1790094243442607165,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,375700,GUSD,1622335077,0x69cd8898a328136b768f9abc674a01d6a9b38423,liquidation,451930000000000.0,444036031901818.0,0.982532763706366,,,369137.55932448176,,,,,,,,
199219340560447578000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,391088562674,USDT,1621430047,0x90415d582cf5f7f3b8259de766c8bbba5fa28b18,liquidation,485140000000000.0,485140000000000.0,1.0,,,391088562674.0,,,,,,,,
241277550668668494,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,483560908026031133793,DAI,1621814607,0xac633fe8568db6038f0fcb35428402c70eefcda4,liquidation,476627170705620.0,475200000000000.0,0.9970056874778936,,,4.821129755439276e+20,,,,,,,,
2538267867982066500,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,4750895131,USDT,1621782714,0x210555a16e8d5d2641fc003574ed0288c85988c9,liquidation,508830000000000.0,508830000000000.0,1.0,,,4750895130.999999,,,,,,,,
1004377163792909861,YFI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,21636687895,USDC,1621787786,0x62707f17000355c1115dcb52309686acb4bfa52d,liquidation,560111392649792.0,560127251119876.0,1.0000283130646728,1.387645378e+19,24774.45372848578,21637300495.94368,2.488289557033523e+22,,,,,,,
332184347077402503396,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,328885106774,USDC,1610336653,0xf92660595bbf1c76071f262e186bd2182815c613,liquidation,957637831661531.0,961659693819968.0,1.0041997736779666,,,330266349788.5047,,,,,,,,
203269593,AmmWBTC,0xacc030ef66f9dfeae9cbb0cd1b25654b82cfa8d5,66887196160064908167775,AmmDAI,1624031753,0x98578d10dc7fc755ea00682bd4e931b798219892,liquidation,450107128372819.0,449811295147069.0,0.9993427492987738,1.628147008041008e+19,36172.433303309765,6.6843234503485645e+22,7352755795383.422,,,,,,,
3588387037,USDC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1155067612186801179,WETH,1619981642,0x5e4b61220039823aef8a54efbe47773194494f77,liquidation,342540000000000.0,,,337985000000000.0,0.9867022829450576,,3540669681.4983506,,,,,,,
